Session,RC,RT,MC,LT,JP,AD,Volume(%)
4,R,1.0752431582041,2,W,R,34,33
4,R,0.813092609390878,3,Y,R,0,50
4,R,1.67937850773251,3,Y,R,0,50
4,R,1.88823360975039,1,W,L,80,90
4,R,0.629578361526001,1,Y,R,80,90
4,R,0.62010262055901,2,W,L,34,67
4,R,1.38558787182046,5,Y,R,80,10
4,R,1.01997906966062,4,Y,R,34,33
4,R,0.836881265243392,3,W,L,0,50
4,R,0.606705520700416,1,Y,L,80,10
4,R,0.875580459367484,5,Y,L,80,90
4,R,1.1538773559023,5,Y,L,80,90
4,R,0.752783425671623,2,W,L,34,67
4,R,0.97903090064483,3,Y,R,0,50
4,R,0.763826989081281,3,Y,L,0,50
4,R,1.25348996734829,5,Y,R,80,10
4,R,0.558332579668786,5,W,R,80,90
4,R,0.727469913764253,5,Y,L,80,90
4,R,1.07072958428125,1,Y,R,80,90
4,R,1.05704884617262,4,W,L,34,33
4,R,0.855175932332713,5,W,L,80,10
4,R,0.670470944656699,1,Y,R,80,90
4,R,0.71173910809739,3,W,R,0,50
4,R,0.703000105464525,3,W,R,0,50
4,R,0.694992733271647,4,W,R,34,67
4,R,0.926869706383513,1,Y,L,80,10
4,R,0.585776683554286,4,Y,L,34,67
4,R,0.941676884955086,4,W,R,34,67
4,R,0.645544430699374,1,W,L,80,90
4,R,0.702451157283576,1,Y,R,80,90
4,R,0.536630347549362,5,W,R,80,90
4,R,0.620078583418945,1,Y,R,80,90
4,R,0.970516044340911,3,W,L,0,50
4,R,0.577275949070099,5,W,R,80,90
4,R,0.62754932646385,1,Y,R,80,90
4,R,1.24787038453178,4,W,L,34,33
4,R,0.953115558848367,1,W,L,80,90
4,R,0.947930747799546,4,Y,R,34,33
4,R,0.741152154192605,4,Y,L,34,67
4,R,0.731020499773877,1,W,L,80,90
4,R,0.727711487017586,4,W,R,34,67
4,R,1.15876620967174,1,W,R,80,10
4,R,1.4045198235799,2,W,L,34,67
4,R,0.555512422242828,3,W,R,0,50
4,R,0.637365192958896,5,W,R,80,90
4,R,0.610519313391706,1,Y,R,80,90
4,R,0.510553956917647,2,Y,R,34,67
4,R,0.502848250831448,4,W,R,34,67
4,B,1.07935230724979,3,W,R,0,50
4,B,1.14416454864477,1,W,L,80,90
4,B,0.739002032039934,4,W,R,34,67
4,B,0.680713470383125,4,W,R,34,67
4,B,1.05369205960142,1,Y,R,80,90
4,B,0.94384473450009,3,Y,L,0,50
4,B,0.73631918677529,3,Y,R,0,50
4,B,0.791343504849465,2,Y,R,34,67
4,B,0.738762862498334,2,Y,L,34,33
4,B,0.624770032176457,1,Y,R,80,90
4,B,1.02945210644975,2,W,R,34,33
4,B,0.926716469617531,4,Y,L,34,67
4,B,0.820201593482125,3,W,R,0,50
4,B,0.727633366314876,3,W,R,0,50
4,B,0.957182943365297,1,Y,L,80,10
4,B,1.48703031053265,1,Y,L,80,10
4,B,1.08691409096173,3,Y,R,0,50
4,B,0.74463092924816,1,Y,R,80,90
4,B,0.691692433980279,1,W,R,80,10
4,B,0.730382914641268,2,W,R,34,33
4,B,0.89065505112012,3,W,L,0,50
4,B,1.42978255702928,1,Y,L,80,10
4,B,1.02009655118127,1,W,R,80,10
4,B,0.828379328901065,1,Y,L,80,10
4,B,0.721341344511529,2,Y,L,34,33
4,B,0.760557337140199,1,Y,L,80,10
4,B,0.679978234369628,1,Y,L,80,10
4,B,1.16040854724633,3,W,R,0,50
4,B,0.778298849552812,2,Y,L,34,33
4,B,0.905721830802577,2,W,R,34,33
4,B,0.619674759471309,2,W,R,34,33
4,B,0.736330604417162,2,W,R,34,33
4,B,0.773240834412718,5,Y,R,80,10
4,B,1.02018699091968,1,Y,L,80,10
4,B,1.70968874007121,4,W,L,34,33
4,B,0.730505504054236,1,W,L,80,90
4,B,1.98723387506107,4,W,L,34,33
4,B,0.880293541551509,1,W,L,80,90
4,B,1.37189962210687,1,W,L,80,90
4,M,0.83698552633723,4,W,R,34,67
4,M,0.741528936359828,5,W,R,80,90
4,M,0.741423773873066,5,W,R,80,90
4,M,0.973666712437989,3,Y,R,0,50
4,M,0.719784038317812,5,Y,L,80,90
4,M,0.719130528579626,3,W,R,0,50
4,M,0.877167211057895,2,Y,L,34,33
4,M,0.870161887131871,1,W,L,80,90
4,M,0.860507369937295,5,Y,R,80,10
4,M,0.811077996611857,3,Y,R,0,50
4,M,0.663497169476614,5,Y,L,80,90
4,M,0.652255299663921,4,Y,L,34,67
4,M,0.661888183431984,4,Y,L,34,67
4,M,0.67291762502191,5,W,R,80,90
4,M,1.5260990756824,4,Y,L,34,67
4,M,1.08119866004927,3,W,R,0,50
4,M,0.744119839564519,1,Y,R,80,90
4,M,0.989728028776881,1,W,L,80,90
4,M,1.40437650213335,4,Y,R,34,33
4,M,0.707541322097313,2,Y,R,34,67
4,M,0.920074406966705,2,Y,R,34,67
4,M,1.14524591946974,3,W,R,0,50
4,M,0.619855338483831,4,Y,L,34,67
4,M,0.686643733231904,4,W,R,34,67
4,M,0.819862669810391,1,Y,R,80,90
4,M,1.8541447390362,3,W,L,0,50
4,M,0.820804324761411,5,W,R,80,90
4,M,1.03717764317662,5,W,L,80,10
4,M,0.695240616276351,3,Y,L,0,50
4,M,0.619421468110886,1,W,L,80,90
4,M,0.690616771975328,2,Y,L,34,33
4,M,0.738976492579241,5,Y,L,80,90
4,M,0.942160031465392,1,Y,R,80,90
4,M,1.11896611454358,3,Y,R,0,50
4,M,1.27054491895433,1,W,L,80,90
4,M,0.936487867404139,4,W,R,34,67
4,M,1.39366885775235,2,Y,R,34,67
4,M,0.736278624101033,1,Y,R,80,90
4,M,0.720000072111361,5,Y,L,80,90
4,M,0.571725172565493,5,W,R,80,90
4,M,0.690556378660403,5,W,R,80,90
4,M,0.525601206423744,5,Y,L,80,90
4,M,0.637630202425498,2,W,L,34,67
4,M,0.736193592720156,5,W,L,80,10
4,M,0.52397058695351,4,W,R,34,67
4,M,0.857859979454588,3,W,R,0,50
4,M,0.67715657462395,3,W,L,0,50
4,M,0.65586087063275,2,W,L,34,67
4,M,0.70597440104757,1,W,L,80,90
4,M,0.70866565930919,3,W,L,0,50
4,M,0.553157984402787,5,Y,L,80,90
4,M,0.77897669689446,4,W,R,34,67
4,M,1.12599487468106,2,Y,R,34,67
4,G,1.13809006295651,5,Y,L,80,90
4,G,1.08658147704045,2,Y,R,34,67
4,G,0.769568860847357,2,W,L,34,67
4,G,0.844227616089483,3,W,R,0,50
4,G,0.873078193115362,3,Y,L,0,50
4,G,1.12483688547127,2,Y,R,34,67
4,G,0.857177925612632,1,Y,R,80,90
4,G,0.706048916180407,4,Y,L,34,67
4,G,0.79556112148839,4,W,R,34,67
4,G,0.753165616193655,1,Y,R,80,90
4,G,0.722984883944264,4,Y,L,34,67
4,G,0.947462023572371,3,Y,R,0,50
4,G,0.669519374385345,1,Y,R,80,90
4,G,0.626592047372469,3,Y,R,0,50
4,G,0.736614543130599,5,Y,R,80,10
4,G,1.43886709354592,3,W,L,0,50
4,G,0.685635675682533,2,W,L,34,67
4,G,0.889627463393481,5,Y,L,80,90
4,G,0.736274117138237,3,Y,R,0,50
4,G,0.752741661140135,3,W,R,0,50
4,G,0.725948963743576,3,Y,L,0,50
4,G,0.636558446455638,4,W,R,34,67
4,G,1.05516223116319,4,Y,R,34,33
4,G,0.924380360094801,3,W,R,0,50
4,G,0.562635828618113,3,Y,L,0,50
4,G,0.612508987636829,2,W,L,34,67
4,G,0.769007894096831,3,Y,L,0,50
4,G,0.721498186848294,2,Y,R,34,67
4,G,1.00381739826207,1,Y,R,80,90
4,G,1.09334703049717,5,W,R,80,90
4,G,0.876827385994147,4,W,L,34,33
4,G,1.49723497776358,4,W,R,34,67
4,G,1.01308702075585,1,W,L,80,90
4,G,1.28750492385734,5,Y,R,80,10
4,G,0.730037681221802,1,Y,R,80,90
4,G,0.845239279209636,3,W,R,0,50
4,G,0.662397770796815,5,Y,L,80,90
4,G,0.935872817090058,5,W,R,80,90
4,G,2.1264161255549,1,Y,R,80,90
4,G,0.739703616056431,4,Y,L,34,67
4,G,0.997568042381317,2,Y,R,34,67
4,G,0.95701708710294,2,Y,R,34,67
4,G,0.940299556845275,2,W,L,34,67
4,G,0.641433779333966,1,W,L,80,90
4,G,0.736960677944808,2,W,L,34,67
4,G,0.923932367903035,2,Y,R,34,67
4,G,1.6871950851255,2,W,R,34,33
4,G,0.963413970926922,2,W,R,34,33
4,G,0.686540673996205,3,Y,L,0,50
4,G,0.890567315560475,5,W,L,80,10
4,G,0.81957272181171,5,W,R,80,90
4,G,0.838967688976481,1,Y,R,80,90
4,G,0.607722592178106,5,W,R,80,90
4,G,0.552783605950026,5,W,R,80,90
4,G,0.486042985017775,3,W,R,0,50
5,R,1.14445873268619,4,W,R,34,67
5,R,0.923878256166745,4,W,R,34,67
5,R,1.49529459483824,2,Y,R,34,67
5,R,1.19092359462775,5,W,R,80,90
5,R,0.857034221674667,1,Y,R,80,90
5,R,1.0391479133491,3,W,R,0,50
5,R,0.957220803413065,2,W,L,34,67
5,R,0.669501847790116,4,Y,L,34,67
5,R,1.19786377429909,1,Y,L,80,10
5,R,0.687005077667436,5,W,R,80,90
5,R,0.878285911726834,3,W,R,0,50
5,R,0.763176997265873,2,Y,R,34,67
5,R,1.08723342246776,2,W,L,34,67
5,R,0.969842562268923,2,W,R,34,33
5,R,0.845894901300881,3,Y,L,0,50
5,R,0.869514166391127,5,W,R,80,90
5,R,0.662697172730986,5,W,R,80,90
5,R,0.69106330559157,1,W,L,80,90
5,R,0.711613135835023,2,W,L,34,67
5,R,1.07866838926793,2,Y,R,34,67
5,R,0.556389448066511,1,W,L,80,90
5,R,1.08635669861474,3,W,L,0,50
5,R,0.936238920770393,3,Y,R,0,50
5,R,0.552623261124381,5,W,R,80,90
5,R,1.10848451161246,3,W,L,0,50
5,R,0.777785956794787,4,Y,L,34,67
5,R,0.657258059670085,3,Y,R,0,50
5,R,0.969816723252279,5,Y,R,80,10
5,R,0.811675630201762,3,Y,R,0,50
5,R,0.656381035363438,5,W,R,80,90
5,R,0.619760538412947,3,W,R,0,50
5,R,0.730039058978946,2,W,L,34,67
5,R,1.26988462578493,2,Y,L,34,33
5,R,0.597111137818274,5,W,R,80,90
5,R,0.569792086049802,3,Y,L,0,50
5,R,0.87039719977156,4,W,R,34,67
5,R,0.536061953549506,5,W,L,80,10
5,R,0.593953369588235,5,Y,L,80,90
5,R,1.08660397199765,2,W,L,34,67
5,R,0.685818586065125,1,Y,R,80,90
5,R,0.92788510651053,2,Y,R,34,67
5,R,0.703286662861046,1,W,L,80,90
5,R,0.969704353573889,2,Y,R,34,67
5,R,0.853652615449391,3,W,L,0,50
5,R,0.590108764233719,1,W,L,80,90
5,R,0.470588588768805,4,W,R,34,67
5,R,0.502720007210883,1,Y,R,80,90
5,B,1.06285040411035,3,W,L,0,50
5,B,1.72186822101389,5,W,L,80,10
5,B,1.28681849592886,1,Y,R,80,90
5,B,1.09188384460526,3,Y,R,0,50
5,B,0.94673557071178,5,Y,L,80,90
5,B,1.05881020340712,5,W,R,80,90
5,B,0.920937415497519,1,W,L,80,90
5,B,1.2597839738005,5,W,R,80,90
5,B,0.980788090015949,1,Y,R,80,90
5,B,0.774341255295667,1,W,L,80,90
5,B,0.75464080761958,4,W,R,34,67
5,B,1.40327073881554,4,W,R,34,67
5,B,0.942640386984294,2,W,L,34,67
5,B,0.853149655980587,3,W,R,0,50
5,B,0.769428837544638,3,Y,R,0,50
5,B,1.05819397289906,4,W,R,34,67
5,B,1.52017456359113,4,Y,L,34,67
5,B,0.687529669801506,2,Y,R,34,67
5,B,1.27160922993721,5,Y,L,80,90
5,B,1.15364961091245,4,W,R,34,67
5,B,0.652761469819325,5,W,R,80,90
5,B,0.629521377279843,5,W,R,80,90
5,B,0.627655559895402,4,Y,L,34,67
5,B,0.779942913799687,2,Y,R,34,67
5,B,0.696054742661318,5,W,R,80,90
5,B,1.16393594327428,2,W,L,34,67
5,B,1.07084187122541,2,W,L,34,67
5,B,0.536502418652162,5,W,R,80,90
5,B,0.803431181083397,3,Y,R,0,50
5,B,0.569776762911943,5,W,R,80,90
5,B,1.25485172610638,4,Y,L,34,67
5,B,1.25711324099393,4,W,R,34,67
5,B,0.630429348315829,2,Y,R,34,67
5,B,0.575672265120375,1,Y,R,80,90
5,B,1.42006940480132,4,Y,L,34,67
5,B,0.686180332301774,4,W,R,34,67
5,B,0.754022473935493,1,Y,R,80,90
5,B,0.903207042634222,4,W,R,34,67
5,B,0.580536309827494,4,Y,R,34,33
5,B,0.759416819397302,3,W,R,0,50
5,B,0.635378721869984,3,Y,R,0,50
5,B,0.820284830093442,2,Y,R,34,67
5,B,0.51335276267173,4,Y,L,34,67
5,B,0.536390950335317,4,Y,L,34,67
5,B,0.529542409037276,5,Y,L,80,90
5,B,0.592717303127756,1,Y,R,80,90
5,B,0.659966349187016,1,Y,R,80,90
5,B,0.480795300904447,1,W,L,80,90
5,B,0.588565934561302,5,Y,L,80,90
5,B,0.545401856803892,1,Y,R,80,90
5,B,1.03684403449188,3,W,L,0,50
5,B,0.669549619925874,4,W,R,34,67
5,B,0.552744343959603,1,Y,R,80,90
5,M,2.1271691253794,2,Y,R,34,67
5,M,1.70992759066189,5,Y,R,80,10
5,M,1.62771324700293,5,W,R,80,90
5,M,1.14782020851476,2,Y,R,34,67
5,M,0.619419523480474,3,Y,L,0,50
5,M,0.695296998467711,5,Y,L,80,90
5,M,1.41000360544422,2,W,R,34,33
5,M,1.30346483189601,1,Y,R,80,90
5,M,1.10663461827357,4,W,R,34,67
5,M,1.18650752636472,1,W,L,80,90
5,M,0.752753658023721,4,W,R,34,67
5,M,0.942635279271826,1,W,L,80,90
5,M,0.925600156235987,2,Y,R,34,67
5,M,1.13671363759295,5,W,R,80,90
5,M,0.756614187422883,3,Y,L,0,50
5,M,0.643882162064529,5,W,R,80,90
5,M,1.0371225550582,3,Y,L,0,50
5,M,0.805945677973568,2,Y,R,34,67
5,M,1.07044016464874,3,W,R,0,50
5,M,0.822586305321011,5,W,R,80,90
5,M,0.656946188744996,4,W,R,34,67
5,M,0.719468797884701,4,Y,L,34,67
5,M,1.2949583871648,2,Y,R,34,67
5,M,0.653805546374997,2,Y,L,34,33
5,M,0.586953700087179,1,W,L,80,90
5,M,1.18990295345975,4,W,R,34,67
5,M,1.03667938587273,2,W,L,34,67
5,M,0.637303728630286,1,Y,R,80,90
5,M,0.90333443499685,4,Y,L,34,67
5,M,0.609296337469459,1,Y,R,80,90
5,M,0.552957666075827,1,Y,R,80,90
5,M,0.813758976053805,2,Y,R,34,67
5,M,0.819846468167043,1,Y,R,80,90
5,M,0.774423880058748,1,W,L,80,90
5,M,0.803133731935077,5,W,R,80,90
5,M,0.647511943034033,1,W,L,80,90
5,M,0.753474746867596,1,Y,R,80,90
5,M,0.925988342396977,5,W,L,80,10
5,M,0.68913198930386,5,Y,L,80,90
5,M,0.611166060751657,3,W,R,0,50
5,M,0.593334735450298,5,Y,L,80,90
5,M,0.620025839017217,1,Y,R,80,90
5,M,0.606470871015517,1,W,L,80,90
5,M,0.486614187423129,1,Y,R,80,90
5,M,1.03594357479778,3,W,L,0,50
5,M,0.612888561728141,4,Y,L,34,67
5,M,0.772843193221888,1,Y,R,80,90
5,M,0.619395487185557,1,W,L,80,90
5,M,0.519705855842403,2,Y,R,34,67
5,M,1.37038848661496,1,W,L,80,90
5,M,0.652888261274256,3,Y,R,0,50
5,M,0.812910795300922,3,Y,R,0,50
5,G,1.12072319202002,1,Y,R,80,90
5,G,1.50464291079538,4,W,L,34,33
5,G,1.22937836132564,3,Y,L,0,50
5,G,1.33650482228177,2,W,L,34,67
5,G,1.05381546134663,2,W,L,34,67
5,G,0.941409428236511,2,Y,R,34,67
5,G,0.886653546855769,5,W,R,80,90
5,G,1.25886007871895,2,Y,R,34,67
5,G,1.62840429047878,4,Y,L,34,67
5,G,0.841471622149356,1,W,L,80,90
5,G,0.793505393143732,2,Y,R,34,67
5,G,1.62715860950038,1,Y,R,80,90
5,G,1.47034792536715,2,Y,R,34,67
5,G,1.00357389658393,5,W,R,80,90
5,G,0.819136796562816,2,W,L,34,67
5,G,0.869373554066669,5,Y,L,80,90
5,G,1.41188084006853,2,W,L,34,67
5,G,0.719721479433929,1,Y,R,80,90
5,G,0.654308505843801,1,W,L,80,90
5,G,0.719762641588886,1,W,L,80,90
5,G,0.759050566355199,3,Y,L,0,50
5,G,0.627357810293461,2,W,L,34,67
5,G,0.569349818225419,5,Y,L,80,90
5,G,0.552797223807829,5,Y,L,80,90
5,G,0.728620016224568,3,Y,L,0,50
5,G,0.777546795661465,4,Y,L,34,67
5,G,1.11326172520489,5,Y,L,80,90
5,G,0.942550851786336,2,W,R,34,33
5,G,0.536941381486031,2,Y,R,34,67
5,G,0.639003996034035,5,W,L,80,10
5,G,0.669998197277891,3,Y,L,0,50
5,G,1.13670131899153,1,W,L,80,90
5,G,0.714043806147401,3,Y,R,0,50
5,G,0.537695520235729,3,Y,L,0,50
5,G,0.802699576360283,5,Y,R,80,10
5,G,0.786399363038072,5,W,R,80,90
5,G,0.536198059069193,2,W,L,34,67
5,G,0.82949313463314,1,Y,R,80,90
5,G,0.54585764504418,2,Y,R,34,67
5,G,0.795397650452287,3,W,L,0,50
5,G,0.936665264549447,3,W,R,0,50
5,G,0.619537301325181,1,Y,R,80,90
5,G,0.630897455157083,3,Y,R,0,50
5,G,0.491112579995843,4,Y,L,34,67
5,G,0.6368527476493,4,W,R,34,67
5,G,0.519769852477111,1,W,L,80,90
5,G,0.536589850674318,4,W,R,34,67
5,G,0.510177868581195,1,Y,R,80,90
5,G,0.642093260823913,5,Y,L,80,90
5,G,1.39554907910951,1,W,L,80,90
6,R,1.82737433524619,3,W,L,0,50
6,R,1.41216927560617,4,W,R,34,67
6,R,1.42204879367841,2,W,L,34,67
6,R,1.77515608568939,2,Y,L,34,33
6,R,1.43691674428385,2,Y,L,34,33
6,R,1.50347024006248,2,Y,L,34,33
6,R,1.37032298771146,5,W,R,80,90
6,R,1.08852567376744,1,W,R,80,10
6,R,0.757487005378152,3,W,R,0,50
6,R,1.20347985458045,4,W,R,34,67
6,R,2.90568909052672,3,W,R,0,50
6,R,0.779373854520372,4,W,R,34,67
6,R,0.922680347324444,2,Y,R,34,67
6,R,1.82663101282935,1,W,L,80,90
6,R,0.836778836042413,5,W,L,80,10
6,R,2.44170567557012,5,W,R,80,90
6,R,0.878552714598982,5,Y,L,80,90
6,R,0.888381155544835,3,Y,L,0,50
6,R,0.870523991226833,1,Y,R,80,90
6,R,1.04095664453325,4,W,R,34,67
6,R,1.92472042784607,1,Y,R,80,90
6,R,0.82011387194666,1,W,L,80,90
6,R,3.43873298681001,2,Y,R,34,67
6,R,1.27021842982901,2,Y,R,34,67
6,R,1.47046209776772,3,W,R,0,50
6,R,0.745501607427059,2,Y,R,34,67
6,R,0.961330108463699,5,W,R,80,90
6,R,0.738432533124978,4,Y,L,34,67
6,R,1.14267764324131,2,W,R,34,33
6,R,0.708193972899153,3,Y,R,0,50
6,R,0.659314064236924,3,W,L,0,50
6,R,1.04124598143198,4,Y,L,34,67
6,R,0.693783613256073,5,W,R,80,90
6,R,0.636061653096249,4,W,R,34,67
6,R,0.986443529729968,4,Y,L,34,67
6,R,1.27530090436562,2,W,L,34,67
6,R,0.753264429288265,4,Y,L,34,67
6,R,2.23689210708176,1,W,R,80,10
6,R,0.58603130727397,2,Y,R,34,67
6,R,0.585872066820912,2,W,L,34,67
6,R,0.724432292762003,3,W,L,0,50
6,R,0.636738274795107,3,Y,L,0,50
6,R,0.60751855301487,5,W,R,80,90
6,R,0.63999939909263,5,W,R,80,90
6,R,0.636168915061717,2,Y,R,34,67
6,R,0.580321785896786,3,Y,R,0,50
6,R,0.553519214013022,4,W,R,34,67
6,R,0.574879668298991,2,W,L,34,67
6,R,0.535922242586366,4,Y,L,34,67
6,R,0.60645464651634,2,Y,R,34,67
6,R,0.574929844064627,4,Y,L,34,67
6,B,1.15979118468886,3,W,R,0,50
6,B,1.38972147943389,5,Y,L,80,90
6,B,0.961490250277848,1,Y,R,80,90
6,B,1.2198620917585,4,W,R,34,67
6,B,1.31110086230206,4,Y,L,34,67
6,B,1.14063726226595,1,Y,R,80,90
6,B,1.28676771925609,4,W,R,34,67
6,B,0.779645164197859,5,W,R,80,90
6,B,1.04464020671207,5,W,R,80,90
6,B,0.894686777033257,2,W,L,34,67
6,B,1.87656941982391,1,W,L,80,90
6,B,0.869937505633516,1,W,R,80,10
6,B,0.895728149505771,3,W,L,0,50
6,B,0.886321545533747,2,Y,R,34,67
6,B,1.36297118649156,2,W,L,34,67
6,B,0.835575519033796,4,W,R,34,67
6,B,1.45365171408832,1,W,L,80,90
6,B,0.937386353393663,4,Y,L,34,67
6,B,1.32724183517109,3,W,L,0,50
6,B,0.625001051587901,4,Y,L,34,67
6,B,0.99801039569752,4,Y,L,34,67
6,B,1.33700507766707,2,W,R,34,33
6,B,1.0407526364811,4,W,R,34,67
6,B,1.98052969984678,2,W,L,34,67
6,B,0.886304720127328,4,W,R,34,67
6,B,1.59249016014201,5,W,R,80,90
6,B,0.886370519484444,4,Y,R,34,33
6,B,1.32662440284821,3,Y,L,0,50
6,B,0.860251780188264,5,W,R,80,90
6,B,0.742415948081543,5,W,R,80,90
6,B,0.8093942853709,2,W,L,34,67
6,B,0.644238500135089,2,Y,L,34,33
6,B,0.77049995493212,5,W,R,80,90
6,B,0.536178529579729,5,W,R,80,90
6,B,0.595918336688555,1,Y,R,80,90
6,B,0.518935793047376,5,W,R,80,90
6,B,1.00670222035274,2,Y,R,34,67
6,B,1.24556229907148,3,W,R,0,50
6,B,0.693704293483279,1,Y,R,80,90
6,B,0.652361866418232,4,W,R,34,67
6,B,1.81998617913041,1,Y,L,80,10
6,B,0.655194243307506,4,W,R,34,67
6,B,0.70252831775997,2,Y,L,34,33
6,B,1.03894991437073,4,W,R,34,67
6,B,0.541239371450729,1,Y,R,80,90
6,B,0.585859147312476,2,W,L,34,67
6,B,0.54459483820574,1,W,L,80,90
6,B,0.556095303908933,4,Y,L,34,67
6,B,0.586113030676415,3,W,R,0,50
6,B,0.544184418472014,5,W,R,80,90
6,B,0.810847880299434,1,Y,R,80,90
6,B,1.0198332482048,5,Y,L,80,90
6,B,0.537882101973992,4,W,R,34,67
6,B,1.44672595619386,1,W,R,80,10
6,M,1.48721839978367,4,Y,L,34,67
6,M,1.18717002674038,4,W,R,34,67
6,M,2.00903794730044,4,Y,L,34,67
6,M,2.95803593426075,1,Y,R,80,90
6,M,2.39612114292584,1,Y,R,80,90
6,M,1.77225250127691,2,W,L,34,67
6,M,1.04262476339272,1,Y,R,80,90
6,M,0.98957726166509,4,W,R,34,67
6,M,1.23067602079141,5,W,R,80,90
6,M,0.931158248955967,3,W,L,0,50
6,M,1.10326172520513,5,W,R,80,90
6,M,1.36474085869656,5,Y,L,80,90
6,M,0.852746146681397,4,W,R,34,67
6,M,1.0973484962293,2,W,L,34,67
6,M,0.696875882582731,4,Y,L,34,67
6,M,0.855482378391343,2,Y,L,34,33
6,M,1.0974611663612,3,W,R,0,50
6,M,1.1734552173782,3,Y,L,0,50
6,M,0.769637051948393,4,Y,L,34,67
6,M,0.702358561427786,5,W,R,80,90
6,M,1.4886569720278,5,W,L,80,10
6,M,1.70589279812521,4,Y,R,34,33
6,M,1.27713577502027,1,W,R,80,10
6,M,0.862851605924902,5,Y,L,80,90
6,M,0.644937054952834,4,W,R,34,67
6,M,0.660763152360232,5,W,R,80,90
6,M,0.724065138359038,4,Y,L,34,67
6,M,0.486113331130127,5,Y,L,80,90
6,M,0.753166180933022,2,Y,R,34,67
6,M,0.722782201123664,3,W,R,0,50
6,M,0.644653126220646,3,W,R,0,50
6,M,0.697018598083105,5,Y,L,80,90
6,M,1.32028693326924,3,Y,L,0,50
6,M,0.907672685755415,1,W,L,80,90
6,M,1.28655529850084,2,Y,R,34,67
6,M,0.55626986749985,3,Y,R,0,50
6,M,2.17078057867388,5,W,R,80,90
6,M,0.669637652855727,1,W,L,80,90
6,M,0.729954631493683,4,Y,L,34,67
6,M,0.669419223026807,4,W,R,34,67
6,M,0.753022864525292,1,Y,R,80,90
6,M,0.702889763542998,5,Y,L,80,90
6,M,0.553402938437102,5,W,R,80,90
6,M,0.959341105068688,2,W,L,34,67
6,M,0.819603401135737,3,Y,R,0,50
6,M,2.39119490430562,3,Y,L,0,50
6,M,0.556973530030518,4,W,R,34,67
6,M,0.539087822612146,1,W,L,80,90
6,M,0.453096175224573,2,Y,R,34,67
6,M,0.563397830724398,5,W,R,80,90
6,M,0.792714899498378,2,Y,R,34,67
6,M,0.552733828080591,5,W,R,80,90
6,M,0.807069374755883,4,Y,L,34,67
6,M,1.04326382838099,1,Y,R,80,90
6,M,0.621567466874922,3,Y,L,0,50
6,M,0.836099810714131,3,W,R,0,50
6,M,0.63801820749336,1,W,L,80,90
6,M,0.659902052098687,1,W,L,80,90
6,M,0.797359613015487,1,W,L,80,90
6,M,0.669827840038579,3,Y,L,0,50
6,M,0.569116365712262,5,Y,L,80,90
6,G,1.25407565423791,5,W,R,80,90
6,G,1.31150377069378,5,W,R,80,90
6,G,2.87411441276322,4,Y,R,34,33
6,G,0.936369317669687,1,Y,R,80,90
6,G,1.18656611483334,1,Y,R,80,90
6,G,0.959784274254162,3,Y,L,0,50
6,G,1.57928251660007,5,Y,R,80,10
6,G,0.98004296487693,4,Y,L,34,67
6,G,0.819950425141997,1,W,L,80,90
6,G,0.819632845596857,2,W,R,34,33
6,G,0.938924676261195,2,W,R,34,33
6,G,0.812963374695869,3,Y,R,0,50
6,G,0.785950485232661,5,Y,L,80,90
6,G,0.778720668208962,2,W,R,34,33
6,G,1.636891806628,1,W,L,80,90
6,G,1.32792506685098,2,W,R,34,33
6,G,0.890958447255343,1,Y,R,80,90
6,G,0.939473605143803,1,Y,R,80,90
6,G,0.869780067902525,5,Y,L,80,90
6,G,1.537033921221,2,W,L,34,67
6,G,2.00869272601631,2,W,R,34,33
6,G,0.676841029955199,3,Y,L,0,50
6,G,0.986912537932312,5,W,R,80,90
6,G,1.13667457861357,5,Y,L,80,90
6,G,0.802247694017979,3,W,R,0,50
6,G,1.33878466484384,1,W,L,80,90
6,G,0.570883033380596,4,W,R,34,67
6,G,0.747265571012122,4,W,R,34,67
6,G,0.778094522729361,3,Y,R,0,50
6,G,0.721799116666034,5,Y,R,80,10
6,G,1.17447856262947,1,W,R,80,10
6,G,0.6952633476551,2,Y,R,34,67
6,G,1.06971607126752,2,W,R,34,33
6,G,0.686271069314671,2,W,L,34,67
6,G,0.721785596250356,2,Y,R,34,67
6,G,0.560111768770867,2,Y,R,34,67
6,G,0.536517741790021,4,W,R,34,67
6,G,0.593287864675631,2,W,L,34,67
6,G,0.730878827028846,2,W,L,34,67
6,G,0.619363939548748,1,Y,R,80,90
6,G,0.536354294985586,2,W,L,34,67
6,G,0.652156656551597,3,Y,L,0,50
6,G,0.636829312261398,3,W,R,0,50
6,G,0.953257218399813,4,Y,L,34,67
6,G,0.624279061382595,5,Y,L,80,90
6,G,0.669384069945409,5,Y,L,80,90
7,R,1.00804945467661,4,W,L,34,33
7,R,1.00492954361084,1,W,L,80,90
7,R,0.85342457110238,2,W,L,34,67
7,R,2.33169125379322,3,W,R,0,50
7,R,0.942138629330259,2,W,R,34,33
7,R,1.1366721749842,3,Y,L,0,50
7,R,0.986565213472318,4,W,L,34,33
7,R,0.7068662680648,4,W,L,34,33
7,R,1.10368296127149,3,W,R,0,50
7,R,0.636347384550618,4,Y,R,34,33
7,R,1.00521737824113,3,Y,L,0,50
7,R,0.786571823453414,4,Y,R,34,33
